38.89	37.65	36.40	35.16	33.91	32.67	31.42	30.18	28.94	27.69	26.45	25.20	23.96	22.71	21.47	20.22	18.98	17.73	16.49	15.24
38.82	37.57	36.33	35.09	33.84	32.60	31.35	30.11	28.86	27.62	26.37	25.13	23.88	22.64	21.39	20.15	18.90	17.66	16.41	15.17
38.75	37.50	36.26	35.01	33.77	32.52	31.28	30.03	28.79	27.54	26.30	25.05	23.81	22.56	21.32	20.07	18.83	17.58	16.34	15.09
38.67	37.43	36.18	34.94	33.69	32.45	31.20	29.96	28.71	27.47	26.22	24.98	23.73	22.49	21.24	20.00	18.75	17.51	16.27	15.02
38.60	37.35	36.11	34.86	33.62	32.37	31.13	29.88	28.64	27.39	26.15	24.90	23.66	22.42	21.17	19.93	18.68	17.44	16.19	14.95
38.52	37.28	36.04	34.79	33.54	32.30	31.06	29.81	28.57	27.32	26.08	24.83	23.59	22.34	21.10	19.85	18.61	17.36	16.12	14.87
38.45	37.21	35.96	34.72	33.47	32.23	30.98	29.74	28.49	27.25	26.00	24.76	23.51	22.27	21.02	19.78	18.53	17.29	16.04	14.80
38.38	37.13	35.89	34.64	33.40	32.15	30.91	29.66	28.42	27.17	25.93	24.68	23.44	22.19	20.95	19.70	18.46	17.21	15.97	14.72
38.30	37.06	35.81	34.57	33.32	32.08	30.83	29.59	28.34	27.10	25.85	24.61	23.37	22.12	20.87	19.63	18.39	17.14	15.90	14.65
38.23	36.98	35.74	34.49	33.25	32.00	30.76	29.52	28.27	27.02	25.78	24.54	23.29	22.05	20.80	19.56	18.31	17.07	15.82	14.58
38.16	36.91	35.67	34.42	33.17	31.93	30.69	29.44	28.20	26.95	25.71	24.46	23.22	21.97	20.73	19.48	18.24	16.99	15.75	14.50
38.08	36.84	35.59	34.35	33.10	31.86	30.61	29.37	28.12	26.88	25.63	24.39	23.14	21.90	20.65	19.41	18.16	16.92	15.67	14.43
38.01	36.76	35.52	34.27	33.03	31.78	30.54	29.29	28.05	26.80	25.56	24.31	23.07	21.82	20.58	19.33	18.09	16.85	15.60	14.35
37.93	36.69	35.44	34.20	32.95	31.71	30.46	29.22	27.97	26.73	25.49	24.24	23.00	21.75	20.50	19.26	18.02	16.77	15.53	14.28
37.86	36.61	35.37	34.12	32.88	31.64	30.39	29.15	27.90	26.66	25.41	24.17	22.92	21.68	20.43	19.19	17.94	16.70	15.45	14.21
37.79	36.54	35.30	34.05	32.81	31.56	30.32	29.07	27.83	26.58	25.34	24.09	22.85	21.60	20.36	19.11	17.87	16.62	15.38	14.13
37.71	36.47	35.22	33.98	32.73	31.49	30.24	29.00	27.75	26.51	25.26	24.02	22.77	21.53	20.28	19.04	17.79	16.55	15.30	14.06
37.64	36.39	35.15	33.90	32.66	31.41	30.17	28.92	27.68	26.43	25.19	23.94	22.70	21.45	20.21	18.97	17.72	16.48	15.23	13.99
37.56	36.32	35.07	33.83	32.58	31.34	30.09	28.85	27.60	26.36	25.12	23.87	22.63	21.38	20.14	18.89	17.65	16.40	15.16	13.91
37.49	36.24	35.00	33.76	32.51	31.27	30.02	28.78	27.53	26.29	25.04	23.80	22.55	21.31	20.06	18.82	17.57	16.33	15.08	13.84
37.42	36.17	34.93	33.68	32.44	31.19	29.95	28.70	27.46	26.21	24.97	23.72	22.48	21.23	19.99	18.74	17.50	16.25	15.01	13.76
37.34	36.10	34.85	33.61	32.36	31.12	29.87	28.63	27.38	26.14	24.89	23.65	22.40	21.16	19.91	18.67	17.42	16.18	14.94	13.69
37.27	36.02	34.78	33.53	32.29	31.04	29.80	28.55	27.31	26.06	24.82	23.57	22.33	21.09	19.84	18.60	17.35	16.11	14.86	13.62
37.19	35.95	34.70	33.46	32.21	30.97	29.72	28.48	27.24	25.99	24.75	23.50	22.26	21.01	19.77	18.52	17.28	16.03	14.79	13.54
37.12	35.88	34.63	33.39	32.14	30.90	29.65	28.41	27.16	25.92	24.67	23.43	22.18	20.94	19.69	18.45	17.20	15.96	14.71	13.47
37.05	35.80	34.56	33.31	32.07	30.82	29.58	28.33	27.09	25.84	24.60	23.35	22.11	20.86	19.62	18.37	17.13	15.88	14.64	13.39
36.97	35.73	34.48	33.24	31.99	30.75	29.50	28.26	27.01	25.77	24.52	23.28	22.04	20.79	19.54	18.30	17.05	15.81	14.57	13.32
36.90	35.65	34.41	33.16	31.92	30.67	29.43	28.19	26.94	25.69	24.45	23.21	21.96	20.72	19.47	18.23	16.98	15.74	14.49	13.25
36.82	35.58	34.34	33.09	31.84	30.60	29.36	28.11	26.87	25.62	24.38	23.13	21.89	20.64	19.40	18.15	16.91	15.66	14.42	13.17
36.75	35.51	34.26	33.02	31.77	30.53	29.28	28.04	26.79	25.55	24.30	23.06	21.81	20.57	19.32	18.08	16.83	15.59	14.34	13.10
36.68	35.43	34.19	32.94	31.70	30.45	29.21	27.96	26.72	25.47	24.23	22.98	21.74	20.49	19.25	18.00	16.76	15.52	14.27	13.02
36.60	35.36	34.11	32.87	31.62	30.38	29.13	27.89	26.64	25.40	24.15	22.91	21.67	20.42	19.17	17.93	16.69	15.44	14.20	12.95
36.53	35.28	34.04	32.79	31.55	30.31	29.06	27.82	26.57	25.33	24.08	22.84	21.59	20.35	19.10	17.86	16.61	15.37	14.12	12.88
36.46	35.21	33.97	32.72	31.48	30.23	28.99	27.74	26.50	25.25	24.01	22.76	21.52	20.27	19.03	17.78	16.54	15.29	14.05	12.80
36.38	35.14	33.89	32.65	31.40	30.16	28.91	27.67	26.42	25.18	23.93	22.69	21.44	20.20	18.95	17.71	16.46	15.22	13.97	12.73
36.31	35.06	33.82	32.57	31.33	30.08	28.84	27.59	26.35	25.10	23.86	22.61	21.37	20.12	18.88	17.64	16.39	15.15	13.90	12.66
36.23	34.99	33.74	32.50	31.25	30.01	28.76	27.52	26.27	25.03	23.79	22.54	21.30	20.05	18.81	17.56	16.32	15.07	13.83	12.58
36.16	34.91	33.67	32.43	31.18	29.94	28.69	27.45	26.20	24.96	23.71	22.47	21.22	19.98	18.73	17.49	16.24	15.00	13.75	12.51
36.09	34.84	33.60	32.35	31.11	29.86	28.62	27.37	26.13	24.88	23.64	22.39	21.15	19.90	18.66	17.41	16.17	14.92	13.68	12.43
36.01	34.77	33.52	32.28	31.03	29.79	28.54	27.30	26.05	24.81	23.56	22.32	21.07	19.83	18.58	17.34	16.09	14.85	13.60	12.36
