38.95	37.71	36.46	35.21	33.97	32.72	31.47	30.23	28.98	27.73	26.49	25.24	23.99	22.74	21.50	20.25	19.00	17.76	16.51	15.26
38.88	37.64	36.39	35.14	33.90	32.65	31.40	30.16	28.91	27.66	26.42	25.17	23.92	22.67	21.43	20.18	18.93	17.69	16.44	15.19
38.81	37.57	36.32	35.07	33.83	32.58	31.33	30.09	28.84	27.59	26.34	25.10	23.85	22.60	21.36	20.11	18.86	17.62	16.37	15.12
38.74	37.50	36.25	35.00	33.75	32.51	31.26	30.02	28.77	27.52	26.27	25.03	23.78	22.53	21.29	20.04	18.79	17.55	16.30	15.05
38.67	37.43	36.18	34.93	33.68	32.44	31.19	29.95	28.70	27.45	26.20	24.96	23.71	22.46	21.22	19.97	18.72	17.48	16.23	14.98
38.60	37.36	36.11	34.86	33.61	32.37	31.12	29.87	28.63	27.38	26.13	24.89	23.64	22.39	21.15	19.90	18.65	17.41	16.16	14.91
38.53	37.28	36.04	34.79	33.54	32.30	31.05	29.80	28.56	27.31	26.06	24.82	23.57	22.32	21.08	19.83	18.58	17.34	16.09	14.84
38.46	37.21	35.97	34.72	33.47	32.23	30.98	29.73	28.49	27.24	25.99	24.75	23.50	22.25	21.01	19.76	18.51	17.27	16.02	14.77
38.39	37.14	35.90	34.65	33.40	32.16	30.91	29.66	28.42	27.17	25.92	24.68	23.43	22.18	20.93	19.69	18.44	17.20	15.95	14.70
38.32	37.07	35.83	34.58	33.33	32.09	30.84	29.59	28.35	27.10	25.85	24.61	23.36	22.11	20.86	19.62	18.37	17.13	15.88	14.63
38.25	37.00	35.76	34.51	33.26	32.02	30.77	29.52	28.28	27.03	25.78	24.54	23.29	22.04	20.79	19.55	18.30	17.05	15.81	14.56
38.18	36.93	35.69	34.44	33.19	31.95	30.70	29.45	28.21	26.96	25.71	24.46	23.22	21.97	20.72	19.48	18.23	16.98	15.74	14.49
38.11	36.86	35.62	34.37	33.12	31.88	30.63	29.38	28.14	26.89	25.64	24.39	23.15	21.90	20.65	19.41	18.16	16.91	15.67	14.42
38.04	36.79	35.55	34.30	33.05	31.81	30.56	29.31	28.07	26.82	25.57	24.32	23.08	21.83	20.58	19.34	18.09	16.84	15.60	14.35
37.97	36.72	35.48	34.23	32.98	31.74	30.49	29.24	27.99	26.75	25.50	24.25	23.01	21.76	20.51	19.27	18.02	16.77	15.53	14.28
37.90	36.65	35.41	34.16	32.91	31.67	30.42	29.17	27.92	26.68	25.43	24.18	22.94	21.69	20.44	19.20	17.95	16.70	15.46	14.21
37.83	36.58	35.34	34.09	32.84	31.59	30.35	29.10	27.85	26.61	25.36	24.11	22.87	21.62	20.37	19.13	17.88	16.63	15.39	14.14
37.76	36.51	35.27	34.02	32.77	31.52	30.28	29.03	27.78	26.54	25.29	24.04	22.80	21.55	20.30	19.06	17.81	16.56	15.32	14.07
37.69	36.44	35.20	33.95	32.70	31.45	30.21	28.96	27.71	26.47	25.22	23.97	22.73	21.48	20.23	18.99	17.74	16.49	15.25	14.00
37.62	36.37	35.12	33.88	32.63	31.38	30.14	28.89	27.64	26.40	25.15	23.90	22.66	21.41	20.16	18.92	17.67	16.42	15.17	13.93
37.55	36.30	35.05	33.81	32.56	31.31	30.07	28.82	27.57	26.33	25.08	23.83	22.59	21.34	20.09	18.85	17.60	16.35	15.10	13.86
37.48	36.23	34.98	33.74	32.49	31.24	30.00	28.75	27.50	26.26	25.01	23.76	22.52	21.27	20.02	18.78	17.53	16.28	15.03	13.79
37.41	36.16	34.91	33.67	32.42	31.17	29.93	28.68	27.43	26.18	24.94	23.69	22.45	21.20	19.95	18.70	17.46	16.21	14.96	13.72
37.34	36.09	34.84	33.60	32.35	31.10	29.86	28.61	27.36	26.11	24.87	23.62	22.38	21.13	19.88	18.63	17.39	16.14	14.89	13.65
37.27	36.02	34.77	33.53	32.28	31.03	29.79	28.54	27.29	26.04	24.80	23.55	22.30	21.06	19.81	18.56	17.32	16.07	14.82	13.58
37.20	35.95	34.70	33.46	32.21	30.96	29.71	28.47	27.22	25.97	24.73	23.48	22.23	20.99	19.74	18.49	17.25	16.00	14.75	13.51
37.13	35.88	34.63	33.39	32.14	30.89	29.64	28.40	27.15	25.90	24.66	23.41	22.16	20.92	19.67	18.42	17.18	15.93	14.68	13.44
37.06	35.81	34.56	33.32	32.07	30.82	29.57	28.33	27.08	25.83	24.59	23.34	22.09	20.85	19.60	18.35	17.11	15.86	14.61	13.37
36.99	35.74	34.49	33.24	32.00	30.75	29.50	28.26	27.01	25.76	24.52	23.27	22.02	20.78	19.53	18.28	17.04	15.79	14.54	13.29
36.92	35.67	34.42	33.17	31.93	30.68	29.43	28.19	26.94	25.69	24.45	23.20	21.95	20.71	19.46	18.21	16.97	15.72	14.47	13.22
36.84	35.60	34.35	33.10	31.86	30.61	29.36	28.12	26.87	25.62	24.38	23.13	21.88	20.64	19.39	18.14	16.89	15.65	14.40	13.15
36.77	35.53	34.28	33.03	31.79	30.54	29.29	28.05	26.80	25.55	24.31	23.06	21.81	20.57	19.32	18.07	16.82	15.58	14.33	13.08
36.70	35.46	34.21	32.96	31.72	30.47	29.22	27.98	26.73	25.48	24.24	22.99	21.74	20.50	19.25	18.00	16.75	15.51	14.26	13.01
36.63	35.39	34.14	32.89	31.65	30.40	29.15	27.91	26.66	25.41	24.17	22.92	21.67	20.42	19.18	17.93	16.68	15.44	14.19	12.94
36.56	35.32	34.07	32.82	31.58	30.33	29.08	27.84	26.59	25.34	24.10	22.85	21.60	20.35	19.11	17.86	16.61	15.37	14.12	12.87
36.49	35.25	34.00	32.75	31.51	30.26	29.01	27.77	26.52	25.27	24.03	22.78	21.53	20.28	19.04	17.79	16.54	15.30	14.05	12.80
36.42	35.18	33.93	32.68	31.43	30.19	28.94	27.70	26.45	25.20	23.95	22.71	21.46	20.21	18.97	17.72	16.47	15.23	13.98	12.73
36.35	35.11	33.86	32.61	31.36	30.12	28.87	27.63	26.38	25.13	23.88	22.64	21.39	20.14	18.90	17.65	16.40	15.16	13.91	12.66
36.28	35.04	33.79	32.54	31.29	30.05	28.80	27.55	26.31	25.06	23.81	22.57	21.32	20.07	18.83	17.58	16.33	15.09	13.84	12.59
36.21	34.96	33.72	32.47	31.22	29.98	28.73	27.48	26.24	24.99	23.74	22.50	21.25	20.00	18.76	17.51	16.26	15.02	13.77	12.52
36.14	34.89	33.65	32.40	31.15	29.91	28.66	27.41	26.17	24.92	23.67	22.43	21.18	19.93	18.69	17.44	16.19	14.95	13.70	12.45
36.07	34.82	33.58	32.33	31.08	29.84	28.59	27.34	26.10	24.85	23.60	22.36	21.11	19.86	18.62	17.37	16.12	14.88	13.63	12.38
36.00	34.75	33.51	32.26	31.01	29.77	28.52	27.27	26.03	24.78	23.53	22.29	21.04	19.79	18.54	17.30	16.05	14.81	13.56	12.31
35.93	34.68	33.44	32.19	30.94	29.70	28.45	27.20	25.96	24.71	23.46	22.22	20.97	19.72	18.47	17.23	15.98	14.74	13.49	12.24
35.86	34.61	33.37	32.12	30.87	29.63	28.38	27.13	25.89	24.64	23.39	22.14	20.90	19.65	18.40	17.16	15.91	14.66	13.42	12.17
35.79	34.54	33.30	32.05	30.80	29.56	28.31	27.06	25.82	24.57	23.32	22.07	20.83	19.58	18.33	17.09	15.84	14.59	13.35	12.10
35.72	34.47	33.23	31.98	30.73	29.49	28.24	26.99	25.75	24.50	23.25	22.00	20.76	19.51	18.26	17.02	15.77	14.52	13.28	12.03
35.65	34.40	33.16	31.91	30.66	29.42	28.17	26.92	25.67	24.43	23.18	21.93	20.69	19.44	18.19	16.95	15.70	14.45	13.21	11.96
