31.84	30.96	30.08	29.20	28.32	27.44	26.56	25.68	24.80	23.91	23.03	22.15	21.27	20.39	19.51	18.63	17.75	16.87	15.98	15.10
31.78	30.89	30.01	29.13	28.25	27.37	26.49	25.61	24.73	23.84	22.96	22.08	21.20	20.32	19.44	18.56	17.68	16.80	15.92	15.03
31.71	30.82	29.94	29.06	28.18	27.30	26.42	25.54	24.66	23.78	22.89	22.01	21.13	20.25	19.37	18.49	17.61	16.73	15.85	14.96
31.64	30.75	29.87	28.99	28.11	27.23	26.35	25.47	24.59	23.71	22.83	21.94	21.06	20.18	19.30	18.42	17.54	16.66	15.78	14.89
31.57	30.69	29.80	28.92	28.04	27.16	26.28	25.40	24.52	23.64	22.76	21.87	20.99	20.11	19.23	18.35	17.47	16.59	15.71	14.82
31.50	30.62	29.74	28.85	27.97	27.09	26.21	25.33	24.45	23.57	22.69	21.80	20.92	20.04	19.16	18.28	17.40	16.52	15.64	14.76
31.43	30.55	29.67	28.78	27.90	27.02	26.14	25.26	24.38	23.50	22.62	21.73	20.85	19.97	19.09	18.21	17.33	16.45	15.57	14.69
31.36	30.48	29.60	28.71	27.83	26.95	26.07	25.19	24.31	23.43	22.55	21.67	20.78	19.90	19.02	18.14	17.26	16.38	15.50	14.62
31.29	30.41	29.53	28.64	27.76	26.88	26.00	25.12	24.24	23.36	22.48	21.60	20.72	19.83	18.95	18.07	17.19	16.31	15.43	14.55
31.22	30.34	29.46	28.58	27.69	26.81	25.93	25.05	24.17	23.29	22.41	21.53	20.65	19.76	18.88	18.00	17.12	16.24	15.36	14.48
31.15	30.27	29.39	28.51	27.62	26.74	25.86	24.98	24.10	23.22	22.34	21.46	20.58	19.69	18.81	17.93	17.05	16.17	15.29	14.41
31.08	30.20	29.32	28.44	27.55	26.67	25.79	24.91	24.03	23.15	22.27	21.39	20.51	19.63	18.74	17.86	16.98	16.10	15.22	14.34
31.01	30.13	29.25	28.37	27.49	26.60	25.72	24.84	23.96	23.08	22.20	21.32	20.44	19.56	18.67	17.79	16.91	16.03	15.15	14.27
30.94	30.06	29.18	28.30	27.42	26.54	25.65	24.77	23.89	23.01	22.13	21.25	20.37	19.49	18.60	17.72	16.84	15.96	15.08	14.20
30.87	29.99	29.11	28.23	27.35	26.47	25.58	24.70	23.82	22.94	22.06	21.18	20.30	19.42	18.54	17.65	16.77	15.89	15.01	14.13
30.80	29.92	29.04	28.16	27.28	26.40	25.51	24.63	23.75	22.87	21.99	21.11	20.23	19.35	18.47	17.58	16.70	15.82	14.94	14.06
30.73	29.85	28.97	28.09	27.21	26.33	25.44	24.56	23.68	22.80	21.92	21.04	20.16	19.28	18.40	17.52	16.63	15.75	14.87	13.99
30.66	29.78	28.90	28.02	27.14	26.26	25.38	24.49	23.61	22.73	21.85	20.97	20.09	19.21	18.33	17.45	16.56	15.68	14.80	13.92
30.59	29.71	28.83	27.95	27.07	26.19	25.31	24.43	23.54	22.66	21.78	20.90	20.02	19.14	18.26	17.38	16.49	15.61	14.73	13.85
30.52	29.64	28.76	27.88	27.00	26.12	25.24	24.36	23.47	22.59	21.71	20.83	19.95	19.07	18.19	17.31	16.43	15.54	14.66	13.78
30.45	29.57	28.69	27.81	26.93	26.05	25.17	24.29	23.40	22.52	21.64	20.76	19.88	19.00	18.12	17.24	16.36	15.48	14.59	13.71
30.38	29.50	28.62	27.74	26.86	25.98	25.10	24.22	23.34	22.45	21.57	20.69	19.81	18.93	18.05	17.17	16.29	15.41	14.52	13.64
30.31	29.43	28.55	27.67	26.79	25.91	25.03	24.15	23.27	22.38	21.50	20.62	19.74	18.86	17.98	17.10	16.22	15.34	14.45	13.57
30.25	29.36	28.48	27.60	26.72	25.84	24.96	24.08	23.20	22.31	21.43	20.55	19.67	18.79	17.91	17.03	16.15	15.27	14.39	13.50
30.18	29.29	28.41	27.53	26.65	25.77	24.89	24.01	23.13	22.25	21.36	20.48	19.60	18.72	17.84	16.96	16.08	15.20	14.32	13.43
30.11	29.22	28.34	27.46	26.58	25.70	24.82	23.94	23.06	22.18	21.30	20.41	19.53	18.65	17.77	16.89	16.01	15.13	14.25	13.36
30.04	29.16	28.27	27.39	26.51	25.63	24.75	23.87	22.99	22.11	21.23	20.34	19.46	18.58	17.70	16.82	15.94	15.06	14.18	13.29
29.97	29.09	28.21	27.32	26.44	25.56	24.68	23.80	22.92	22.04	21.16	20.27	19.39	18.51	17.63	16.75	15.87	14.99	14.11	13.23
29.90	29.02	28.14	27.25	26.37	25.49	24.61	23.73	22.85	21.97	21.09	20.20	19.32	18.44	17.56	16.68	15.80	14.92	14.04	13.16
29.83	28.95	28.07	27.18	26.30	25.42	24.54	23.66	22.78	21.90	21.02	20.14	19.25	18.37	17.49	16.61	15.73	14.85	13.97	13.09
29.76	28.88	28.00	27.11	26.23	25.35	24.47	23.59	22.71	21.83	20.95	20.07	19.19	18.30	17.42	16.54	15.66	14.78	13.90	13.02
29.69	28.81	27.93	27.05	26.16	25.28	24.40	23.52	22.64	21.76	20.88	20.00	19.12	18.23	17.35	16.47	15.59	14.71	13.83	12.95
29.62	28.74	27.86	26.98	26.09	25.21	24.33	23.45	22.57	21.69	20.81	19.93	19.05	18.16	17.28	16.40	15.52	14.64	13.76	12.88
29.55	28.67	27.79	26.91	26.02	25.14	24.26	23.38	22.50	21.62	20.74	19.86	18.98	18.10	17.21	16.33	15.45	14.57	13.69	12.81
29.48	28.60	27.72	26.84	25.96	25.07	24.19	23.31	22.43	21.55	20.67	19.79	18.91	18.03	17.14	16.26	15.38	14.50	13.62	12.74
29.41	28.53	27.65	26.77	25.89	25.01	24.12	23.24	22.36	21.48	20.60	19.72	18.84	17.96	17.07	16.19	15.31	14.43	13.55	12.67
29.34	28.46	27.58	26.70	25.82	24.94	24.05	23.17	22.29	21.41	20.53	19.65	18.77	17.89	17.01	16.12	15.24	14.36	13.48	12.60
29.27	28.39	27.51	26.63	25.75	24.87	23.98	23.10	22.22	21.34	20.46	19.58	18.70	17.82	16.94	16.05	15.17	14.29	13.41	12.53
29.20	28.32	27.44	26.56	25.68	24.80	23.92	23.03	22.15	21.27	20.39	19.51	18.63	17.75	16.87	15.99	15.10	14.22	13.34	12.46
