35.99	34.90	33.81	32.72	31.63	30.54	29.45	28.36	27.27	26.18	25.09	24.00	22.92	21.83	20.74	19.65	18.56	17.47	16.38	15.29
35.91	34.82	33.74	32.65	31.56	30.47	29.38	28.29	27.20	26.11	25.02	23.93	22.84	21.75	20.66	19.57	18.48	17.39	16.30	15.21
35.84	34.75	33.66	32.57	31.48	30.39	29.30	28.22	27.13	26.04	24.95	23.86	22.77	21.68	20.59	19.50	18.41	17.32	16.23	15.14
35.77	34.68	33.59	32.50	31.41	30.32	29.23	28.14	27.05	25.96	24.87	23.78	22.69	21.60	20.51	19.43	18.34	17.25	16.16	15.07
35.69	34.60	33.51	32.42	31.34	30.25	29.16	28.07	26.98	25.89	24.80	23.71	22.62	21.53	20.44	19.35	18.26	17.17	16.08	14.99
35.62	34.53	33.44	32.35	31.26	30.17	29.08	27.99	26.90	25.81	24.73	23.64	22.55	21.46	20.37	19.28	18.19	17.10	16.01	14.92
35.55	34.46	33.37	32.28	31.19	30.10	29.01	27.92	26.83	25.74	24.65	23.56	22.47	21.38	20.29	19.20	18.11	17.03	15.94	14.85
35.47	34.38	33.29	32.20	31.11	30.03	28.94	27.85	26.76	25.67	24.58	23.49	22.40	21.31	20.22	19.13	18.04	16.95	15.86	14.77
35.40	34.31	33.22	32.13	31.04	29.95	28.86	27.77	26.68	25.59	24.50	23.41	22.33	21.24	20.15	19.06	17.97	16.88	15.79	14.70
35.33	34.24	33.15	32.06	30.97	29.88	28.79	27.70	26.61	25.52	24.43	23.34	22.25	21.16	20.07	18.98	17.89	16.80	15.71	14.62
35.25	34.16	33.07	31.98	30.89	29.80	28.71	27.63	26.54	25.45	24.36	23.27	22.18	21.09	20.00	18.91	17.82	16.73	15.64	14.55
35.18	34.09	33.00	31.91	30.82	29.73	28.64	27.55	26.46	25.37	24.28	23.19	22.10	21.01	19.92	18.84	17.75	16.66	15.57	14.48
35.10	34.01	32.93	31.84	30.75	29.66	28.57	27.48	26.39	25.30	24.21	23.12	22.03	20.94	19.85	18.76	17.67	16.58	15.49	14.40
35.03	33.94	32.85	31.76	30.67	29.58	28.49	27.40	26.31	25.22	24.14	23.05	21.96	20.87	19.78	18.69	17.60	16.51	15.42	14.33
34.96	33.87	32.78	31.69	30.60	29.51	28.42	27.33	26.24	25.15	24.06	22.97	21.88	20.79	19.70	18.61	17.52	16.44	15.35	14.26
34.88	33.79	32.70	31.61	30.52	29.44	28.35	27.26	26.17	25.08	23.99	22.90	21.81	20.72	19.63	18.54	17.45	16.36	15.27	14.18
34.81	33.72	32.63	31.54	30.45	29.36	28.27	27.18	26.09	25.00	23.91	22.82	21.74	20.65	19.56	18.47	17.38	16.29	15.20	14.11
34.74	33.65	32.56	31.47	30.38	29.29	28.20	27.11	26.02	24.93	23.84	22.75	21.66	20.57	19.48	18.39	17.30	16.21	15.12	14.03
34.66	33.57	32.48	31.39	30.30	29.21	28.12	27.04	25.95	24.86	23.77	22.68	21.59	20.50	19.41	18.32	17.23	16.14	15.05	13.96
34.59	33.50	32.41	31.32	30.23	29.14	28.05	26.96	25.87	24.78	23.69	22.60	21.51	20.42	19.33	18.25	17.16	16.07	14.98	13.89
34.51	33.42	32.34	31.25	30.16	29.07	27.98	26.89	25.80	24.71	23.62	22.53	21.44	20.35	19.26	18.17	17.08	15.99	14.90	13.81
34.44	33.35	32.26	31.17	30.08	28.99	27.90	26.81	25.72	24.63	23.55	22.46	21.37	20.28	19.19	18.10	17.01	15.92	14.83	13.74
34.37	33.28	32.19	31.10	30.01	28.92	27.83	26.74	25.65	24.56	23.47	22.38	21.29	20.20	19.11	18.02	16.93	15.85	14.76	13.67
34.29	33.20	32.11	31.02	29.93	28.85	27.76	26.67	25.58	24.49	23.40	22.31	21.22	20.13	19.04	17.95	16.86	15.77	14.68	13.59
34.22	33.13	32.04	30.95	29.86	28.77	27.68	26.59	25.50	24.41	23.32	22.23	21.15	20.06	18.97	17.88	16.79	15.70	14.61	13.52
34.15	33.06	31.97	30.88	29.79	28.70	27.61	26.52	25.43	24.34	23.25	22.16	21.07	19.98	18.89	17.80	16.71	15.62	14.53	13.44
34.07	32.98	31.89	30.80	29.71	28.62	27.53	26.45	25.36	24.27	23.18	22.09	21.00	19.91	18.82	17.73	16.64	15.55	14.46	13.37
34.00	32.91	31.82	30.73	29.64	28.55	27.46	26.37	25.28	24.19	23.10	22.01	20.92	19.83	18.74	17.66	16.57	15.48	14.39	13.30
33.92	32.83	31.75	30.66	29.57	28.48	27.39	26.30	25.21	24.12	23.03	21.94	20.85	19.76	18.67	17.58	16.49	15.40	14.31	13.22
33.85	32.76	31.67	30.58	29.49	28.40	27.31	26.22	25.13	24.04	22.96	21.87	20.78	19.69	18.60	17.51	16.42	15.33	14.24	13.15
33.78	32.69	31.60	30.51	29.42	28.33	27.24	26.15	25.06	23.97	22.88	21.79	20.70	19.61	18.52	17.43	16.35	15.26	14.17	13.08
33.70	32.61	31.52	30.43	29.34	28.26	27.17	26.08	24.99	23.90	22.81	21.72	20.63	19.54	18.45	17.36	16.27	15.18	14.09	13.00
33.63	32.54	31.45	30.36	29.27	28.18	27.09	26.00	24.91	23.82	22.73	21.64	20.56	19.47	18.38	17.29	16.20	15.11	14.02	12.93
33.56	32.47	31.38	30.29	29.20	28.11	27.02	25.93	24.84	23.75	22.66	21.57	20.48	19.39	18.30	17.21	16.12	15.04	13.95	12.86
33.48	32.39	31.30	30.21	29.12	28.03	26.94	25.86	24.77	23.68	22.59	21.50	20.41	19.32	18.23	17.14	16.05	14.96	13.87	12.78
33.41	32.32	31.23	30.14	29.05	27.96	26.87	25.78	24.69	23.60	22.51	21.42	20.34	19.25	18.16	17.07	15.98	14.89	13.80	12.71
33.33	32.24	31.16	30.07	28.98	27.89	26.80	25.71	24.62	23.53	22.44	21.35	20.26	19.17	18.08	16.99	15.90	14.81	13.72	12.63
33.26	32.17	31.08	29.99	28.90	27.81	26.72	25.63	24.54	23.46	22.37	21.28	20.19	19.10	18.01	16.92	15.83	14.74	13.65	12.56
33.19	32.10	31.01	29.92	28.83	27.74	26.65	25.56	24.47	23.38	22.29	21.20	20.11	19.02	17.93	16.85	15.76	14.67	13.58	12.49
33.11	32.02	30.93	29.84	28.75	27.67	26.58	25.49	24.40	23.31	22.22	21.13	20.04	18.95	17.86	16.77	15.68	14.59	13.50	12.41
33.04	31.95	30.86	29.77	28.68	27.59	26.50	25.41	24.32	23.23	22.15	21.06	19.97	18.88	17.79	16.70	15.61	14.52	13.43	12.34
32.97	31.88	30.79	29.70	28.61	27.52	26.43	25.34	24.25	23.16	22.07	20.98	19.89	18.80	17.71	16.62	15.53	14.45	13.36	12.27
32.89	31.80	30.71	29.62	28.53	27.45	26.36	25.27	24.18	23.09	22.00	20.91	19.82	18.73	17.64	16.55	15.46	14.37	13.28	12.19
32.82	31.73	30.64	29.55	28.46	27.37	26.28	25.19	24.10	23.01	21.92	20.83	19.75	18.66	17.57	16.48	15.39	14.30	13.21	12.12
32.74	31.65	30.57	29.48	28.39	27.30	26.21	25.12	24.03	22.94	21.85	20.76	19.67	18.58	17.49	16.40	15.31	14.22	13.13	12.04
32.67	31.58	30.49	29.40	28.31	27.22	26.13	25.05	23.96	22.87	21.78	20.69	19.60	18.51	17.42	16.33	15.24	14.15	13.06	11.97
32.60	31.51	30.42	29.33	28.24	27.15	26.06	24.97	23.88	22.79	21.70	20.61	19.52	18.43	17.34	16.26	15.17	14.08	12.99	11.90
32.52	31.43	30.35	29.26	28.17	27.08	25.99	24.90	23.81	22.72	21.63	20.54	19.45	18.36	17.27	16.18	15.09	14.00	12.91	11.82
32.45	31.36	30.27	29.18	28.09	27.00	25.91	24.82	23.73	22.64	21.56	20.47	19.38	18.29	17.20	16.11	15.02	13.93	12.84	11.75
32.38	31.29	30.20	29.11	28.02	26.93	25.84	24.75	23.66	22.57	21.48	20.39	19.30	18.21	17.12	16.03	14.94	13.86	12.77	11.68
32.30	31.21	30.12	29.03	27.94	26.86	25.77	24.68	23.59	22.50	21.41	20.32	19.23	18.14	17.05	15.96	14.87	13.78	12.69	11.60
32.23	31.14	30.05	28.96	27.87	26.78	25.69	24.60	23.51	22.42	21.33	20.24	19.16	18.07	16.98	15.89	14.80	13.71	12.62	11.53
32.16	31.07	29.98	28.89	27.80	26.71	25.62	24.53	23.44	22.35	21.26	20.17	19.08	17.99	16.90	15.81	14.72	13.63	12.54	11.45
32.08	30.99	29.90	28.81	27.72	26.63	25.54	24.46	23.37	22.28	21.19	20.10	19.01	17.92	16.83	15.74	14.65	13.56	12.47	11.38
32.01	30.92	29.83	28.74	27.65	26.56	25.47	24.38	23.29	22.20	21.11	20.02	18.93	17.84	16.75	15.67	14.58	13.49	12.40	11.31
31.93	30.84	29.76	28.67	27.58	26.49	25.40	24.31	23.22	22.13	21.04	19.95	18.86	17.77	16.68	15.59	14.50	13.41	12.32	11.23
31.86	30.77	29.68	28.59	27.50	26.41	25.32	24.23	23.14	22.05	20.97	19.88	18.79	17.70	16.61	15.52	14.43	13.34	12.25	11.16
31.79	30.70	29.61	28.52	27.43	26.34	25.25	24.16	23.07	21.98	20.89	19.80	18.71	17.62	16.53	15.44	14.35	13.27	12.18	11.09
31.71	30.62	29.53	28.44	27.35	26.27	25.18	24.09	23.00	21.91	20.82	19.73	18.64	17.55	16.46	15.37	14.28	13.19	12.10	11.01
31.64	30.55	29.46	28.37	27.28	26.19	25.10	24.01	22.92	21.83	20.74	19.65	18.57	17.48	16.39	15.30	14.21	13.12	12.03	10.94
31.57	30.48	29.39	28.30	27.21	26.12	25.03	23.94	22.85	21.76	20.67	19.58	18.49	17.40	16.31	15.22	14.13	13.04	11.95	10.86
31.49	30.40	29.31	28.22	27.13	26.04	24.95	23.87	22.78	21.69	20.60	19.51	18.42	17.33	16.24	15.15	14.06	12.97	11.88	10.79
31.42	30.33	29.24	28.15	27.06	25.97	24.88	23.79	22.70	21.61	20.52	19.43	18.34	17.25	16.16	15.08	13.99	12.90	11.81	10.72
31.34	30.25	29.17	28.08	26.99	25.90	24.81	23.72	22.63	21.54	20.45	19.36	18.27	17.18	16.09	15.00	13.91	12.82	11.73	10.64
31.27	30.18	29.09	28.00	26.91	25.82	24.73	23.64	22.55	21.46	20.38	19.29	18.20	17.11	16.02	14.93	13.84	12.75	11.66	10.57
31.20	30.11	29.02	27.93	26.84	25.75	24.66	23.57	22.48	21.39	20.30	19.21	18.12	17.03	15.94	14.85	13.76	12.68	11.59	10.50
31.12	30.03	28.94	27.85	26.76	25.68	24.59	23.50	22.41	21.32	20.23	19.14	18.05	16.96	15.87	14.78	13.69	12.60	11.51	10.42
31.05	29.96	28.87	27.78	26.69	25.60	24.51	23.42	22.33	21.24	20.15	19.06	17.98	16.89	15.80	14.71	13.62	12.53	11.44	10.35
30.98	29.89	28.80	27.71	26.62	25.53	24.44	23.35	22.26	21.17	20.08	18.99	17.90	16.81	15.72	14.63	13.54	12.46	11.37	10.28
30.90	29.81	28.72	27.63	26.54	25.45	24.36	23.28	22.19	21.10	20.01	18.92	17.83	16.74	15.65	14.56	13.47	12.38	11.29	10.20
30.83	29.74	28.65	27.56	26.47	25.38	24.29	23.20	22.11	21.02	19.93	18.84	17.75	16.66	15.58	14.49	13.40	12.31	11.22	10.13
30.75	29.66	28.58	27.49	26.40	25.31	24.22	23.13	22.04	20.95	19.86	18.77	17.68	16.59	15.50	14.41	13.32	12.23	11.14	10.05
30.68	29.59	28.50	27.41	26.32	25.23	24.14	23.05	21.96	20.87	19.79	18.70	17.61	16.52	15.43	14.34	13.25	12.16	11.07	9.98
30.61	29.52	28.43	27.34	26.25	25.16	24.07	22.98	21.89	20.80	19.71	18.62	17.53	16.44	15.35	14.27	13.18	12.09	11.00	9.91
30.53	29.44	28.35	27.26	26.17	25.09	24.00	22.91	21.82	20.73	19.64	18.55	17.46	16.37	15.28	14.19	13.10	12.01	10.92	9.83
30.46	29.37	28.28	27.19	26.10	25.01	23.92	22.83	21.74	20.65	19.57	18.48	17.39	16.30	15.21	14.12	13.03	11.94	10.85	9.76
