DateTime , Internal Temperature (7077/5) , Internal RH (7077/6) , Battery (7077/7) , Temperature 17 (7077/17) , PLY 6 - BY FLOOR CONNECTION (7077/18) , PLY 1 - UPPER CORNER (7077/19) , PLY 2 - UPPER CORNER (7077/20) , PLY 3 - UPPER CORNER (7077/21) , PLY 7 - BY FLOOR CONNECTION MORE IN (7077/22) , Temperature 7ft (7077/23) , PLY 4 - UPPER BY TENDONS (7077/24) 
11/21/2017 16:00,22.57923424,51.505,3941,23.03213942,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.86736345,8.974617774
11/21/2017 17:00,21.40459342,47.22,3937,19.7832332,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,17.32722021,8.974617774
11/21/2017 18:00,19.86463069,47.09,3937,17.69409018,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,15.60533844,8.974617774
11/21/2017 19:00,18.71933404,46.69,3929,17.23057384,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,16.47143203,8.974617774
11/21/2017 20:00,17.94485217,46.54,3929,16.61358828,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,16.10100991,8.974617774
11/21/2017 21:00,17.32748076,46.3,3929,17.09857786,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,17.09382302,8.974617774
11/21/2017 22:00,17.11143547,47.07,3929,16.25766605,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,15.43480975,8.974617774
11/21/2017 23:00,16.91450212,46.66,3929,16.97346966,8.974617774,8.974617774,9.0337807,8.974617774,8.974617774,18.62221701,8.974617774
11/22/2017 0:00,18.83606523,45.61,3929,18.90265802,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,18.94170712,8.974617774
11/22/2017 1:00,19.0248209,46.76,3929,19.02856259,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,17.90626037,8.974617774
11/22/2017 2:00,18.98759242,47.12,3929,18.91666542,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,17.50387235,8.974617774
11/22/2017 3:00,18.90480127,47.3,3929,18.79342221,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,17.12842247,8.974617774
11/22/2017 4:00,18.81202994,46.79,3929,18.74522139,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,17.00948598,8.974617774
11/22/2017 5:00,18.82311896,47.61,3929,18.63149613,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,17.02624305,8.974617774
11/22/2017 6:00,18.85172762,47.15,3929,18.60802688,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,17.13885474,8.974617774
11/22/2017 7:00,18.45006329,46.78,3929,17.59163494,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,17.15857767,8.974617774
11/22/2017 8:00,18.28720451,46.43,3929,17.62169703,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,17.54103365,8.974617774
11/22/2017 9:00,18.20539346,46.28,3929,17.87744105,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,17.93782898,8.974617774
11/22/2017 10:00,18.13257529,46.45,3929,18.28417257,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,17.67958688,8.974617774
11/22/2017 11:00,18.54060913,45.93,3921,18.75173475,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,20.11820359,8.974617774
11/22/2017 12:00,19.95263932,45.31,3929,19.96296921,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.84623304,8.974617774
11/22/2017 13:00,21.09494634,45.81,3929,21.18537184,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.58122164,8.974617774
11/22/2017 14:00,22.84439736,47.47,3937,23.07811106,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.8573103,8.974617774
11/22/2017 15:00,23.35091087,49.13,3929,23.40431523,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,23.22625412,8.974617774
11/22/2017 16:00,23.08138156,49.89,3929,23.15622355,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.8200321,8.974617774
11/22/2017 17:00,22.74838633,49.94,3929,22.87885296,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.55351491,8.974617774
11/22/2017 18:00,22.55333857,49.94,3929,22.72789331,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.40234196,8.974617774
11/22/2017 19:00,22.39989459,50.06,3929,22.59995286,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.2849048,8.974617774
11/22/2017 20:00,22.25922244,50.22,3929,22.47978487,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.17377045,8.974617774
11/22/2017 21:00,22.15169688,50.42,3929,22.3859162,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.07894799,8.974617774
11/22/2017 22:00,22.08804654,50.54,3929,22.32715427,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.01641626,8.974617774
11/22/2017 23:00,22.0547654,50.64,3929,22.30523443,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.00342402,8.974617774
11/23/2017 0:00,22.0612794,50.77,3929,22.32576172,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.03215663,8.974617774
11/23/2017 1:00,22.09989893,50.94,3921,22.36636515,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.07259897,8.974617774
11/23/2017 2:00,22.13274962,51.05,3929,22.37509061,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.08255251,8.974617774
11/23/2017 3:00,22.13033962,51.28,3929,22.3735197,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.07723181,8.974617774
11/23/2017 4:00,22.11967076,51.46,3921,22.35834157,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.06625225,8.974617774
11/23/2017 5:00,22.08993552,51.58,3921,22.30766861,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.00957703,8.974617774
11/23/2017 6:00,22.05305159,51.59,3929,22.27431495,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.98395373,8.974617774
11/23/2017 7:00,22.04123088,51.6,3921,22.29341605,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.01812648,8.974617774
11/23/2017 8:00,22.05767926,51.76,3929,22.32436928,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.03849099,8.974617774
11/23/2017 9:00,22.06385139,51.89,3921,22.31253799,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.02188956,8.974617774
11/23/2017 10:00,22.14514915,51.91,3921,22.39272928,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.11021188,8.974617774
11/23/2017 11:00,22.2244032,51.91,3921,22.48294591,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.22492238,8.974617774
11/23/2017 12:00,22.29602236,51.94,3921,22.55439662,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.28889936,8.974617774
11/23/2017 13:00,22.35712091,52.07,3921,22.5941193,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.3294174,8.974617774
11/23/2017 14:00,22.35677217,52.11,3921,22.534657,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.21990426,8.974617774
11/23/2017 15:00,22.07808988,52.23,3921,22.2361751,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.95444807,8.974617774
11/23/2017 16:00,21.90356982,52.12,3921,22.0911377,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.79533065,8.974617774
11/23/2017 17:00,21.62945144,52.04,3921,21.80377593,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.4905047,8.974617774
11/23/2017 18:00,21.45536067,51.93,3921,21.64585141,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.32354075,8.974617774
11/23/2017 19:00,21.30891898,51.69,3921,21.50195838,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.16907356,8.974617774
11/23/2017 20:00,21.15279053,51.65,3921,21.34936417,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.018065,8.974617774
11/23/2017 21:00,21.00498857,51.47,3921,21.21295069,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,20.90345711,8.974617774
11/23/2017 22:00,20.89319221,51.32,3912,21.12043257,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,20.78991925,8.974617774
11/23/2017 23:00,20.76921081,51.15,3921,20.99853471,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,20.67537741,8.974617774
11/24/2017 0:00,20.68694022,50.94,3912,20.92223832,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,20.60048527,8.974617774
11/24/2017 1:00,20.57512065,50.93,3912,20.81145034,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,20.47262323,8.974617774
11/24/2017 2:00,20.54444915,50.69,3912,20.81017368,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,20.48749716,8.974617774
11/24/2017 3:00,20.48781043,50.59,3912,20.74216778,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,20.40374365,8.974617774
11/24/2017 4:00,20.38551537,50.51,3912,20.61389152,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,20.28428563,8.974617774
11/24/2017 5:00,20.32116901,50.32,3912,20.56882464,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,20.24562709,8.974617774
11/24/2017 6:00,20.26247159,50.16,3912,20.5147731,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,20.18964825,8.974617774
11/24/2017 7:00,20.24933456,50.06,3912,20.52748519,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,20.19072602,8.974617774
11/24/2017 8:00,20.16549304,49.95,3912,20.40732925,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,20.08603482,8.974617774
11/24/2017 9:00,20.1638019,49.79,3912,20.45572941,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,20.13799414,8.974617774
11/24/2017 10:00,20.32644448,49.54,3912,20.68979251,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,20.37321824,8.974617774
11/24/2017 11:00,20.54743527,49.37,3912,20.89255086,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,20.56426145,8.974617774
11/24/2017 12:00,20.70136494,49.36,3912,21.03842568,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,20.7054885,8.974617774
11/24/2017 13:00,20.93460969,49.14,3912,21.27348342,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,20.99224449,8.974617774
11/24/2017 14:00,21.43334888,48.65,3912,21.81492996,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.60053804,8.974617774
11/24/2017 15:00,21.90068152,48.48,3912,22.22353793,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.02342924,8.974617774
11/24/2017 16:00,22.16755944,48.52,3912,22.41283454,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.15152454,8.974617774
11/24/2017 17:00,21.87097674,48.98,3912,22.02411358,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.73700093,8.974617774
11/24/2017 18:00,21.50278865,49.17,3912,21.64183367,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.33949083,8.974617774
11/24/2017 19:00,21.17982871,49.09,3912,21.31959659,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.00934629,8.974617774
11/24/2017 20:00,20.89672009,48.96,3904,21.05702967,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,20.74407532,8.974617774
11/24/2017 21:00,20.66192356,48.85,3904,20.8477148,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,20.54036372,8.974617774
11/24/2017 22:00,20.44322609,48.65,3904,20.63836491,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,20.30550721,8.974617774
11/24/2017 23:00,20.24794416,48.5,3904,20.44869518,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,20.12940011,8.974617774
11/25/2017 0:00,20.06859681,48.4,3904,20.29651972,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,19.97589027,8.974617774
11/25/2017 1:00,19.93836994,48.19,3904,20.17841265,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,19.85798391,8.974617774
11/25/2017 2:00,19.8551145,48.02,3904,20.11406425,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,19.80444996,8.974617774
11/25/2017 3:00,19.84137815,47.87,3904,20.13124133,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,19.81182928,8.974617774
11/25/2017 4:00,19.81032304,47.77,3904,20.08986129,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,19.77075609,8.974617774
11/25/2017 5:00,19.81469149,47.68,3904,20.10287766,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,19.76669922,8.974617774
11/25/2017 6:00,19.81107614,47.62,3904,20.10012043,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,19.76714993,8.974617774
11/25/2017 7:00,19.77030528,47.57,3904,20.03972516,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,19.71135075,8.974617774
11/25/2017 8:00,19.76084098,47.44,3904,20.04888554,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,19.71180003,8.974617774
11/25/2017 9:00,19.7736115,47.32,3904,20.07440752,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,19.75858834,8.974617774
11/25/2017 10:00,19.84982999,47.27,3904,20.15980532,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,19.82569285,8.974617774
11/25/2017 11:00,19.95780349,47.16,3904,20.26912118,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,19.95385428,8.974617774
11/25/2017 12:00,20.03148497,47.08,3896,20.3239617,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,20.00465532,8.974617774
11/25/2017 13:00,20.0863409,47.05,3904,20.37539684,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,20.0494964,8.974617774
11/25/2017 14:00,20.10440964,47.08,3904,20.39158933,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,20.06798527,8.974617774
11/25/2017 15:00,20.27716597,46.84,3904,20.80347275,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,20.88101052,8.974617774
11/25/2017 16:00,22.15635071,45.33,3904,22.62454581,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.49366256,8.974617774
11/25/2017 17:00,22.51617126,46.01,3904,22.76337026,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.54910704,8.974617774
11/25/2017 18:00,22.6468685,46.09,3904,22.82325497,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.58493096,8.974617774
11/25/2017 19:00,22.69053283,46.03,3904,22.84099136,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.58616757,8.974617774
11/25/2017 20:00,22.72183908,45.87,3904,22.86843738,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.61711121,8.974617774
11/25/2017 21:00,22.73822593,45.74,3904,22.87148958,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.61109504,8.974617774
11/25/2017 22:00,22.73840414,45.55,3904,22.86538571,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.57345229,8.974617774
11/25/2017 23:00,22.70831363,45.42,3904,22.84726609,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.59553332,8.974617774
11/26/2017 0:00,22.74196855,45.32,3904,22.88172731,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.62525403,8.974617774
11/26/2017 1:00,22.77425946,45.16,3904,22.92579953,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.6686871,8.974617774
11/26/2017 2:00,22.79534298,45.04,3904,22.94273822,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.68484677,8.974617774
11/26/2017 3:00,22.78122495,44.93,3904,22.91301621,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.64048769,8.974617774
11/26/2017 4:00,22.78301141,44.79,3904,22.91571614,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.65254227,8.974617774
11/26/2017 5:00,22.78819319,44.75,3904,22.92688023,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.65608931,8.974617774
11/26/2017 6:00,22.79963425,44.62,3904,22.94670495,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.67774179,8.974617774
11/26/2017 7:00,22.80965129,44.55,3904,22.95464109,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.67703145,8.974617774
11/26/2017 8:00,22.8005284,44.51,3904,22.93354605,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.65981448,8.974617774
11/26/2017 9:00,22.80338997,44.46,3896,22.95608441,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.68786726,8.974617774
11/26/2017 10:00,22.8749015,44.48,3896,23.11830757,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.83668999,8.974617774
11/26/2017 11:00,22.68537976,45.04,3896,22.76997438,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.37334517,8.974617774
11/26/2017 12:00,22.55721837,44.79,3896,22.72450981,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.45855043,8.974617774
11/26/2017 13:00,22.60242829,44.74,3896,22.76783223,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.47539548,8.974617774
11/26/2017 14:00,22.60985667,44.64,3896,22.76783223,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.51581934,8.974617774
11/26/2017 15:00,22.6601693,44.58,3896,22.82146441,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.55122268,8.974617774
11/26/2017 16:00,22.62295242,44.63,3896,22.7787242,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.51564338,8.974617774
11/26/2017 17:00,22.59624037,44.55,3896,22.74695996,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.48593186,8.974617774
11/26/2017 18:00,22.61074121,44.47,3896,22.76801074,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.49524426,8.974617774
11/26/2017 19:00,22.61003357,44.42,3896,22.76586883,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.505265,8.974617774
11/26/2017 20:00,22.61074121,44.37,3896,22.7605152,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.50280324,8.974617774
11/26/2017 21:00,22.62791011,44.26,3896,22.7787242,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.51230052,8.974617774
11/26/2017 22:00,22.61658029,44.25,3896,22.74482061,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.4571474,8.974617774
11/26/2017 23:00,22.70795783,44.01,3896,22.8655652,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.63995606,8.974617774
11/27/2017 0:00,22.77747396,43.87,3896,22.89988248,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.66212093,8.974617774
11/27/2017 1:00,22.82200156,43.71,3896,22.93390644,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.68733419,8.974617774
11/27/2017 2:00,22.87561988,43.58,3896,23.01862152,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.78926548,8.974617774
11/27/2017 3:00,22.88801658,43.46,3896,23.00975159,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.73590947,8.974617774
11/27/2017 4:00,22.87400356,43.33,3896,23.00197146,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.74482061,8.974617774
11/27/2017 5:00,22.88334433,43.2,3896,23.01138042,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.75801739,8.974617774
11/27/2017 6:00,22.8914317,43.08,3896,23.02061334,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.75123943,8.974617774
11/27/2017 7:00,23.25664638,33.4290625,3877.21875,21.35833857,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.03099752,8.974617774
11/27/2017 8:00,23.19084604,33.15322222,3836.838889,21.46766844,8.98952741,8.974617774,9.223429014,9.099856942,12.10470376,21.58569301,8.994413104
11/27/2017 9:00,23.14677363,33.43477778,3791.494444,23.57504124,9.083185877,9.304152391,8.974617774,9.073108358,9.070849618,22.66939052,9.001096731
11/27/2017 10:00,22.84817046,34.57916667,3753.933333,22.38315737,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.2008927,8.974617774
11/27/2017 11:00,22.74216944,35.79605556,3736.844444,22.33415346,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.13863625,8.974617774
11/27/2017 12:00,22.63045877,36.74811111,3720.161111,22.22930461,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.02722782,8.974617774
11/27/2017 13:00,22.68246118,37.61133333,3702.088889,22.32461645,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.15079369,8.974617774
11/27/2017 14:00,22.95860517,38.22705556,3684.483333,22.66829576,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.43917112,8.974617774
11/27/2017 15:00,22.86022031,36.27583333,3665.577778,22.67571468,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.40916924,8.974617774
11/27/2017 16:00,22.82499079,34.45666667,3649.911111,22.64760079,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.39293043,8.974617774
11/27/2017 17:00,22.97496277,35.4985,3634.272222,22.78689924,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.53854951,8.974617774
11/27/2017 18:00,23.28738997,34.28655556,3619.133333,23.54999075,9.006816771,9.069974061,8.974617774,8.974617774,8.974617774,23.08807501,9.084072903
11/27/2017 19:00,23.67392482,32.19527778,3604.711111,23.106816,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.84475681,8.974617774
11/27/2017 20:00,23.21083507,32.1685,3589.822222,23.13825467,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.93600825,8.974617774
11/27/2017 21:00,23.23853908,31.24538889,3579.644444,23.25506849,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,23.04776234,8.974617774
11/27/2017 22:00,23.24147882,31.16688889,3571.466667,23.26118237,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,23.05686868,8.974617774
11/27/2017 23:00,23.36144471,31.06466667,3559.983333,23.40485086,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,23.19345757,8.974617774
11/28/2017 0:00,23.37400287,30.5055,3547.911111,23.40134267,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,23.18678831,8.974617774
11/28/2017 1:00,23.4169582,29.30294444,3536.066667,23.52311432,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,23.31656731,8.974617774
11/28/2017 2:00,23.51641353,29.20038889,3528.111111,23.62833973,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,23.42135248,8.974617774
11/28/2017 3:00,23.54091469,29.69805556,3520.577778,23.64143568,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,23.43846744,8.974617774
11/28/2017 4:00,23.56786026,29.71794444,3513.066667,23.64882133,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,23.43941085,8.974617774
11/28/2017 5:00,23.5605246,29.79972222,3508.7,23.63560891,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,23.42426709,8.974617774
11/28/2017 6:00,23.56647507,29.93559633,3499.366972,23.63531604,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,23.42205697,8.974617774
11/28/2017 7:00, NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL 
11/28/2017 8:00, NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL 
11/28/2017 9:00, NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL 
11/28/2017 10:00,20.76562831,52.43416667,3470.583333,17.50212643,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,17.3006411,8.974617774
11/28/2017 11:00,21.21229743,39.85,3502,21.81577525,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.53154035,8.974617774
11/28/2017 12:00,21.79397978,39.66,3510,22.15583356,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.8891331,8.974617774
11/28/2017 13:00,22.23256953,40.22,3522.636364,22.54649765,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.25448836,8.974617774
11/28/2017 14:00,23.13534098,39.50555556,3528.777778,23.06949533,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.78294822,8.974617774
11/28/2017 15:00,22.9024044,39.875,3527,23.22158314,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.91301629,8.974617774
11/28/2017 16:00,22.78998037,36.55,3535,23.02079442,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.74499888,8.974617774
11/28/2017 17:00,22.11089962,37.15,3535,22.33342212,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.98190549,8.974617774
11/28/2017 18:00,21.89966224,37.17,3543,22.13102816,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.87776196,8.974617774
11/28/2017 19:00,21.92788443,36.98,3551,22.16980205,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.9166581,8.974617774
11/28/2017 20:00,21.90017187,36.07,3551,22.12724154,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.86860254,8.974617774
11/28/2017 21:00,21.78840857,35.86,3551,21.99761482,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.73632774,8.974617774
11/28/2017 22:00,21.67467235,35.85,3551,21.87996772,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.62961871,8.974617774
11/28/2017 23:00,21.66109377,35.5,3560,21.86860254,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.63463752,8.974617774
11/29/2017 0:00,21.67366617,35.24,3560,21.88319203,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.64769319,8.974617774
11/29/2017 1:00,21.67383386,35.07,3560,21.89439688,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.65221474,8.974617774
11/29/2017 2:00,21.67131864,34.93,3560,21.90119119,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.65120985,8.974617774
11/29/2017 3:00,21.67081563,34.93,3560,21.89949236,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.64869788,8.974617774
11/29/2017 4:00,21.68759019,34.96,3560,21.91563788,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.66980967,8.974617774
11/29/2017 5:00,21.7072369,35,3568,21.90747828,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.67064797,8.974617774
11/29/2017 6:00,21.70438088,35.11,3568,21.90136108,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.66411032,8.974617774
11/29/2017 7:00,21.69312933,35,3560,21.89677458,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.65673746,8.974617774
11/29/2017 8:00,21.59636376,35.09,3560,21.83167436,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.5668384,8.974617774
11/29/2017 9:00,21.15360432,35.76,3568,21.32189724,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.04101287,8.974617774
11/29/2017 10:00,21.33291171,37.12,3568,21.79549952,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.52522088,8.974617774
11/29/2017 11:00,22.06316549,38.67,3568,22.77265244,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,22.52145091,8.974617774
11/29/2017 12:00,21.91155761,36.71,3568,22.21800122,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.88726569,8.974617774
11/29/2017 13:00,21.94814407,35.57,3568,22.24743505,8.974617774,8.974617774,8.974617774,8.974617774,8.974617774,21.92158999,8.974617774
